id;symbol;date;close
28892;MXWO;06.05.2011;1409.105
28893;MXWO;09.05.2011;1403.6263
28894;MXWO;10.05.2011;1416.7921
28895;MXWO;11.05.2011;1408.3028
28896;MXWO;12.05.2011;1402.1383
28897;MXWO;13.05.2011;1394.1939
28898;MXWO;16.05.2011;1387.9201
28899;MXWO;17.05.2011;1380.5496
28900;MXWO;18.05.2011;1393.984
28901;MXWO;19.05.2011;1397.9552
28902;MXWO;20.05.2011;1388.8658
28903;MXWO;23.05.2011;1365.6399
28904;MXWO;24.05.2011;1367.822
28905;MXWO;25.05.2011;1372.5951
28906;MXWO;26.05.2011;1379.8608
28907;MXWO;27.05.2011;1392.053
28908;MXWO;31.05.2011;1409.014
28909;MXWO;01.06.2011;1389.7649
28910;MXWO;02.06.2011;1379.3453
28911;MXWO;03.06.2011;1373.9236
28912;MXWO;06.06.2011;1363.2503
28913;MXWO;07.06.2011;1365.4971
28914;MXWO;08.06.2011;1355.1906
28915;MXWO;09.06.2011;1361.5358
28916;MXWO;10.06.2011;1341.4313
28917;MXWO;13.06.2011;1341.7389
28918;MXWO;14.06.2011;1359.8449
28919;MXWO;15.06.2011;1337.1191
28920;MXWO;16.06.2011;1326.4053
28921;MXWO;17.06.2011;1333.7188
28922;MXWO;20.06.2011;1334.865
28923;MXWO;21.06.2011;1356.0091
28924;MXWO;22.06.2011;1353.7493
28925;MXWO;23.06.2011;1335.0486
28926;MXWO;24.06.2011;1328.7474
28927;MXWO;27.06.2011;1335.3353
28928;MXWO;28.06.2011;1350.9615
28929;MXWO;29.06.2011;1369.3806
28930;MXWO;30.06.2011;1387.3461
28931;MXWO;01.07.2011;1400.6328
28932;MXWO;05.07.2011;1403.0692
28933;MXWO;06.07.2011;1399.2224
28934;MXWO;07.07.2011;1410.1471
28935;MXWO;08.07.2011;1400.5249
28936;MXWO;11.07.2011;1371.0203
28937;MXWO;12.07.2011;1363.1752
28938;MXWO;13.07.2011;1376.9241
28939;MXWO;14.07.2011;1367.0171
28940;MXWO;15.07.2011;1369.4574
28941;MXWO;18.07.2011;1352.6634
28942;MXWO;19.07.2011;1373.0001
28943;MXWO;20.07.2011;1381.0314
28944;MXWO;21.07.2011;1401.5263
28945;MXWO;22.07.2011;1406.7752
28946;MXWO;25.07.2011;1398.702
28947;MXWO;26.07.2011;1400.2271
28948;MXWO;27.07.2011;1375.914
28949;MXWO;28.07.2011;1369.424
28950;MXWO;29.07.2011;1362.5703
28951;MXWO;01.08.2011;1353.4574
28952;MXWO;02.08.2011;1324.4763
28953;MXWO;03.08.2011;1318.1421
28954;MXWO;04.08.2011;1261.484
28955;MXWO;05.08.2011;1246.5874
28956;MXWO;08.08.2011;1182.8732
28957;MXWO;09.08.2011;1216.3055
28958;MXWO;10.08.2011;1180.6946
28959;MXWO;11.08.2011;1218.6415
28960;MXWO;12.08.2011;1233.5816
28961;MXWO;15.08.2011;1258.9316
28962;MXWO;16.08.2011;1250.4917
28963;MXWO;17.08.2011;1254.8276
28964;MXWO;18.08.2011;1200.0011
28965;MXWO;19.08.2011;1183.1331
28966;MXWO;22.08.2011;1182.8549
28967;MXWO;23.08.2011;1210.5821
28968;MXWO;24.08.2011;1222.0468
28969;MXWO;25.08.2011;1207.5305
28970;MXWO;26.08.2011;1216.3953
28971;MXWO;29.08.2011;1245.8031
28972;MXWO;30.08.2011;1251.4623
28973;MXWO;31.08.2011;1267.3028
28974;MXWO;01.09.2011;1259.0035
28975;MXWO;02.09.2011;1229.8536
28976;MXWO;06.09.2011;1195.2634
28977;MXWO;07.09.2011;1228.5838
28978;MXWO;08.09.2011;1224.6201
28979;MXWO;09.09.2011;1188.0502
28980;MXWO;12.09.2011;1175.628
28981;MXWO;13.09.2011;1188.412
28982;MXWO;14.09.2011;1199.3848
28983;MXWO;15.09.2011;1225.0629
28984;MXWO;16.09.2011;1231.9513
28985;MXWO;19.09.2011;1211.7359
28986;MXWO;20.09.2011;1217.4321
28987;MXWO;21.09.2011;1191.5501
28988;MXWO;22.09.2011;1141.4151
28989;MXWO;23.09.2011;1147.3479
28990;MXWO;26.09.2011;1162.5891
28991;MXWO;27.09.2011;1194.8019
28992;MXWO;28.09.2011;1177.7104
28993;MXWO;29.09.2011;1185.3475
28994;MXWO;30.09.2011;1158.5179
28995;MXWO;03.10.2011;1127.8862
28996;MXWO;04.10.2011;1127.6361
28997;MXWO;05.10.2011;1150.6749
28998;MXWO;06.10.2011;1179.801
28999;MXWO;07.10.2011;1182.2314
29000;MXWO;10.10.2011;1214.1348
29001;MXWO;11.10.2011;1217.0326
29002;MXWO;12.10.2011;1234.4476
29003;MXWO;13.10.2011;1227.6784
29004;MXWO;14.10.2011;1245.728
29005;MXWO;17.10.2011;1230.5407
29006;MXWO;18.10.2011;1236.5262
29007;MXWO;19.10.2011;1233.9463
29008;MXWO;20.10.2011;1225.5231
29009;MXWO;21.10.2011;1254.3278
29010;MXWO;24.10.2011;1272.8486
29011;MXWO;25.10.2011;1255.9597
29012;MXWO;26.10.2011;1260.8318
29013;MXWO;27.10.2011;1313.8124
29014;MXWO;28.10.2011;1317.4194
29015;MXWO;31.10.2011;1278.6705
29016;MXWO;01.11.2011;1234.0093
29017;MXWO;02.11.2011;1249.6423
29018;MXWO;03.11.2011;1268.1179
29019;MXWO;04.11.2011;1264.2517
29020;MXWO;07.11.2011;1266.7441
29021;MXWO;08.11.2011;1278.4074
29022;MXWO;09.11.2011;1241.6184
29023;MXWO;10.11.2011;1240.356
29024;MXWO;11.11.2011;1268.279
29025;MXWO;14.11.2011;1256.9082
29026;MXWO;15.11.2011;1253.5094
29027;MXWO;16.11.2011;1241.1498
29028;MXWO;17.11.2011;1224.0564
29029;MXWO;18.11.2011;1218.6624
29030;MXWO;21.11.2011;1190.9028
29031;MXWO;22.11.2011;1187.0537
29032;MXWO;23.11.2011;1161.5456
29033;MXWO;25.11.2011;1156.3003
29034;MXWO;28.11.2011;1192.7904
29035;MXWO;29.11.2011;1200.7688
29036;MXWO;30.11.2011;1248.2494
29037;MXWO;01.12.2011;1248.1227
29038;MXWO;02.12.2011;1251.5091
29039;MXWO;05.12.2011;1263.8689
29040;MXWO;06.12.2011;1257.9333
29041;MXWO;07.12.2011;1261.9911
29042;MXWO;08.12.2011;1238.1381
29043;MXWO;09.12.2011;1251.5238
29044;MXWO;12.12.2011;1232.2412
29045;MXWO;13.12.2011;1222.3834
29046;MXWO;14.12.2011;1201.0215
29047;MXWO;15.12.2011;1205.1088
29048;MXWO;16.12.2011;1208.9531
29049;MXWO;19.12.2011;1197.2621
29050;MXWO;20.12.2011;1227.5455
29051;MXWO;21.12.2011;1227.8409
29052;MXWO;22.12.2011;1237.8811
29053;MXWO;23.12.2011;1247.1566
29054;MXWO;27.12.2011;1248.6237
29055;MXWO;28.12.2011;1232.5013
29056;MXWO;29.12.2011;1242.6833
29057;MXWO;30.12.2011;1248.0341
29058;MXWO;03.01.2012;1272.9319
29059;MXWO;04.01.2012;1270.466
29060;MXWO;05.01.2012;1263.5131
29061;MXWO;06.01.2012;1258.1001
29062;MXWO;09.01.2012;1258.979
29063;MXWO;10.01.2012;1274.9658
29064;MXWO;11.01.2012;1271.6109
29065;MXWO;12.01.2012;1274.8685
29066;MXWO;13.01.2012;1268.2067
29067;MXWO;17.01.2012;1279.4709
29068;MXWO;18.01.2012;1290.753
29069;MXWO;19.01.2012;1302.2095
29070;MXWO;20.01.2012;1305.0152
29071;MXWO;23.01.2012;1312.4846
29072;MXWO;24.01.2012;1306.6624
29073;MXWO;25.01.2012;1313.4757
29074;MXWO;26.01.2012;1321.1995
29075;MXWO;27.01.2012;1316.4078
29076;MXWO;30.01.2012;1308.9068
29077;MXWO;31.01.2012;1311.0294
29078;MXWO;01.02.2012;1328.8148
29079;MXWO;02.02.2012;1331.3284
29080;MXWO;03.02.2012;1346.036
29081;MXWO;06.02.2012;1345.7515
29082;MXWO;07.02.2012;1350.8577
29083;MXWO;08.02.2012;1354.2378
29084;MXWO;09.02.2012;1357.4726
29085;MXWO;10.02.2012;1342.0762
29086;MXWO;13.02.2012;1352.3483
29087;MXWO;14.02.2012;1346.8742
29088;MXWO;15.02.2012;1348.3443
29089;MXWO;16.02.2012;1354.3513
29090;MXWO;17.02.2012;1362.7555
29091;MXWO;21.02.2012;1370.0335
29092;MXWO;22.02.2012;1364.1936
29093;MXWO;23.02.2012;1370.0118
29094;MXWO;24.02.2012;1376.7112
29095;MXWO;27.02.2012;1374.8081
29096;MXWO;28.02.2012;1380.1789
29097;MXWO;29.02.2012;1375.9838
29098;MXWO;01.03.2012;1382.1928
29099;MXWO;02.03.2012;1375.891
29100;MXWO;05.03.2012;1369.1923
29101;MXWO;06.03.2012;1341.0818
29102;MXWO;07.03.2012;1347.1712
29103;MXWO;08.03.2012;1368.3452
29104;MXWO;09.03.2012;1369.9676
29105;MXWO;12.03.2012;1367.6461
29106;MXWO;13.03.2012;1388.0619
29107;MXWO;14.03.2012;1385.2256
29108;MXWO;15.03.2012;1394.536
29109;MXWO;16.03.2012;1401.4532
29110;MXWO;19.03.2012;1406.596
29111;MXWO;20.03.2012;1397.125
29112;MXWO;21.03.2012;1392.6833
29113;MXWO;22.03.2012;1384.2267
29114;MXWO;23.03.2012;1388.4435
29115;MXWO;26.03.2012;1404.5304
29116;MXWO;27.03.2012;1403.4959
29117;MXWO;28.03.2012;1394.804
29118;MXWO;29.03.2012;1387.4091
29119;MXWO;30.03.2012;1394.5113
29120;MXWO;02.04.2012;1407.6528
29121;MXWO;03.04.2012;1399.9819
29122;MXWO;04.04.2012;1373.4289
29123;MXWO;05.04.2012;1372.0491
29124;MXWO;09.04.2012;1361.4859
29125;MXWO;10.04.2012;1339.4077
29126;MXWO;11.04.2012;1347.2795
29127;MXWO;12.04.2012;1366.1085
29128;MXWO;13.04.2012;1349.4146
29129;MXWO;16.04.2012;1348.052
29130;MXWO;17.04.2012;1369.5187
29131;MXWO;18.04.2012;1366.2403
29132;MXWO;19.04.2012;1359.7872
29133;MXWO;20.04.2012;1364.2774
29134;MXWO;23.04.2012;1346.178
29135;MXWO;24.04.2012;1354.3007
29136;MXWO;25.04.2012;1369.3256
29137;MXWO;26.04.2012;1377.9567
29138;MXWO;27.04.2012;1383.8879
29139;MXWO;30.04.2012;1379.2497
29140;MXWO;01.05.2012;1382.4388
29141;MXWO;02.05.2012;1376.8618
29142;MXWO;03.05.2012;1369.5115
29143;MXWO;04.05.2012;1349.3293
29144;MXWO;07.05.2012;1345.1867
29145;MXWO;08.05.2012;1334.3646
29146;MXWO;09.05.2012;1324.6528
29147;MXWO;10.05.2012;1329.9542
29148;MXWO;11.05.2012;1327.4225
29149;MXWO;14.05.2012;1308.428
29150;MXWO;15.05.2012;1297.5379
29151;MXWO;16.05.2012;1287.9998
29152;MXWO;17.05.2012;1274.1532
29153;MXWO;18.05.2012;1260.5246
29154;MXWO;21.05.2012;1274.7855
29155;MXWO;22.05.2012;1283.8971
29156;MXWO;23.05.2012;1270.5695
29157;MXWO;24.05.2012;1275.1821
29158;MXWO;25.05.2012;1272.2519
29159;MXWO;29.05.2012;1286.3183
29160;MXWO;30.05.2012;1265.2382
29161;MXWO;31.05.2012;1261.5154
29162;MXWO;01.06.2012;1235.1819
29163;MXWO;04.06.2012;1233.3571
29164;MXWO;05.06.2012;1240.9912
29165;MXWO;06.06.2012;1268.6194
29166;MXWO;07.06.2012;1276.3227
29167;MXWO;08.06.2012;1274.4388
29168;MXWO;11.06.2012;1269.4216
29169;MXWO;12.06.2012;1277.8246
29170;MXWO;13.06.2012;1276.2732
29171;MXWO;14.06.2012;1282.5389
29172;MXWO;15.06.2012;1295.9789
29173;MXWO;18.06.2012;1299.6248
29174;MXWO;19.06.2012;1316.0064
29175;MXWO;20.06.2012;1318.8466
29176;MXWO;21.06.2012;1294.7083
29177;MXWO;22.06.2012;1293.4331
29178;MXWO;25.06.2012;1274.9259
29179;MXWO;26.06.2012;1277.2958
29180;MXWO;27.06.2012;1289.8181
29181;MXWO;28.06.2012;1287.9894
29182;MXWO;29.06.2012;1326.4425
29183;MXWO;02.07.2012;1331.6372
29184;MXWO;03.07.2012;1343.5625
29185;MXWO;05.07.2012;1333.9973
29186;MXWO;06.07.2012;1320.2568
29187;MXWO;09.07.2012;1314.6647
29188;MXWO;10.07.2012;1308.977
29189;MXWO;11.07.2012;1309.0694
29190;MXWO;12.07.2012;1296.9075
29191;MXWO;13.07.2012;1316.4396
29192;MXWO;16.07.2012;1316.2294
29193;MXWO;17.07.2012;1320.2816
29194;MXWO;18.07.2012;1331.1042
29195;MXWO;19.07.2012;1340.5759
29196;MXWO;20.07.2012;1322.9015
29197;MXWO;23.07.2012;1302.1859
29198;MXWO;24.07.2012;1292.3844
29199;MXWO;25.07.2012;1291.2414
29200;MXWO;26.07.2012;1319.2892
29201;MXWO;27.07.2012;1343.2097
29202;MXWO;30.07.2012;1347.4359
29203;MXWO;31.07.2012;1343.8619
29204;MXWO;01.08.2012;1341.3624
29205;MXWO;02.08.2012;1327.3084
29206;MXWO;03.08.2012;1353.9286
29207;MXWO;06.08.2012;1362.8123
29208;MXWO;07.08.2012;1372.0175
29209;MXWO;08.08.2012;1372.5303
29210;MXWO;09.08.2012;1374.6941
29211;MXWO;10.08.2012;1375.3295
29212;MXWO;13.08.2012;1373.2787
29213;MXWO;14.08.2012;1374.7554
29214;MXWO;15.08.2012;1374.6165
29215;MXWO;16.08.2012;1386.3224
29216;MXWO;17.08.2012;1389.1665
29217;MXWO;20.08.2012;1389.0045
29218;MXWO;21.08.2012;1393.1015
29219;MXWO;22.08.2012;1387.1876
29220;MXWO;23.08.2012;1384.4674
