id;symbol;date;close
12708;IBM;11.12.2017;155.41
12709;IBM;12.12.2017;156.74
12710;IBM;13.12.2017;153.91
12711;IBM;14.12.2017;154
12712;IBM;15.12.2017;152.5
12713;IBM;18.12.2017;153.33
12714;IBM;19.12.2017;153.23
12715;IBM;20.12.2017;152.95
12716;IBM;21.12.2017;151.5
12717;IBM;22.12.2017;152.5
12718;IBM;26.12.2017;152.83
12719;IBM;27.12.2017;153.13
12720;IBM;28.12.2017;154.04
12721;IBM;29.12.2017;153.42
12722;IBM;02.01.2018;154.25
12723;IBM;03.01.2018;158.49
12724;IBM;04.01.2018;161.7
12725;IBM;05.01.2018;162.49
12726;IBM;08.01.2018;163.47
12727;IBM;09.01.2018;163.83
12728;IBM;10.01.2018;164.18
12729;IBM;11.01.2018;164.2
12730;IBM;12.01.2018;163.14
12731;IBM;16.01.2018;163.85
12732;IBM;17.01.2018;168.65
12733;IBM;18.01.2018;169.12
12734;IBM;19.01.2018;162.37
12735;IBM;22.01.2018;162.6
12736;IBM;23.01.2018;166.25
12737;IBM;24.01.2018;165.37
12738;IBM;25.01.2018;165.47
12739;IBM;26.01.2018;167.34
12740;IBM;29.01.2018;166.8
12741;IBM;30.01.2018;163.62
12742;IBM;31.01.2018;163.7
12743;IBM;01.02.2018;162.4
12744;IBM;02.02.2018;159.03
12745;IBM;05.02.2018;152.53
12746;IBM;06.02.2018;155.34
12747;IBM;07.02.2018;153.85
12748;IBM;08.02.2018;147.59
12749;IBM;09.02.2018;149.51
12750;IBM;12.02.2018;151.4
12751;IBM;13.02.2018;150.75
12752;IBM;14.02.2018;154.76
12753;IBM;15.02.2018;156.01
12754;IBM;16.02.2018;156.18
12755;IBM;20.02.2018;155.16
12756;IBM;21.02.2018;153.96
12757;IBM;22.02.2018;153.18
12758;IBM;23.02.2018;155.52
12759;IBM;26.02.2018;158.58
12760;IBM;27.02.2018;156.55
12761;IBM;28.02.2018;155.83
12762;IBM;01.03.2018;153.81
12763;IBM;02.03.2018;154.49
12764;IBM;05.03.2018;156.95
12765;IBM;06.03.2018;155.72
12766;IBM;07.03.2018;158.32
12767;IBM;08.03.2018;156.21
12768;IBM;09.03.2018;159.31
12769;IBM;12.03.2018;160.26
12770;IBM;13.03.2018;159.32
12771;IBM;14.03.2018;158.12
12772;IBM;15.03.2018;159.61
12773;IBM;16.03.2018;160.26
12774;IBM;19.03.2018;157.35
12775;IBM;20.03.2018;156.2
12776;IBM;21.03.2018;156.69
12777;IBM;22.03.2018;152.09
12778;IBM;23.03.2018;148.89
12779;IBM;26.03.2018;153.37
12780;IBM;27.03.2018;151.91
12781;IBM;28.03.2018;152.52
12782;IBM;29.03.2018;153.43
12783;IBM;02.04.2018;150.07
12784;IBM;03.04.2018;149.85
12785;IBM;04.04.2018;154.12
12786;IBM;05.04.2018;154.03
12787;IBM;06.04.2018;150.57
12788;IBM;09.04.2018;152.69
12789;IBM;10.04.2018;155.39
12790;IBM;11.04.2018;155.36
12791;IBM;12.04.2018;158.07
12792;IBM;13.04.2018;156.71
12793;IBM;16.04.2018;157.89
12794;IBM;17.04.2018;160.91
12795;IBM;18.04.2018;148.79
12796;IBM;19.04.2018;147.7
12797;IBM;20.04.2018;144.9
12798;IBM;23.04.2018;145.86
12799;IBM;24.04.2018;145.56
12800;IBM;25.04.2018;145.94
12801;IBM;26.04.2018;146.72
12802;IBM;27.04.2018;146.48
12803;IBM;30.04.2018;144.96
12804;IBM;01.05.2018;145
12805;IBM;02.05.2018;142.45
12806;IBM;03.05.2018;141.99
12807;IBM;04.05.2018;143.91
12808;IBM;07.05.2018;143.22
12809;IBM;08.05.2018;143
12810;IBM;09.05.2018;142.61
12811;IBM;10.05.2018;144.24
12812;IBM;11.05.2018;144.14
12813;IBM;14.05.2018;144.3
12814;IBM;15.05.2018;143.74
12815;IBM;16.05.2018;144.63
12816;IBM;17.05.2018;144.5
12817;IBM;18.05.2018;144.08
12818;IBM;21.05.2018;145.49
12819;IBM;22.05.2018;145.09
12820;IBM;23.05.2018;144.67
12821;IBM;24.05.2018;144.07
12822;IBM;25.05.2018;143.64
12823;IBM;29.05.2018;141.22
12824;IBM;30.05.2018;142.62
12825;IBM;31.05.2018;141.31
12826;IBM;01.06.2018;141.95
12827;IBM;04.06.2018;143.04
12828;IBM;05.06.2018;143.7
12829;IBM;06.06.2018;144.71
12830;IBM;07.06.2018;145.36
12831;IBM;08.06.2018;146.14
12832;IBM;11.06.2018;146.58
12833;IBM;12.06.2018;146.87
12834;IBM;13.06.2018;146.35
12835;IBM;14.06.2018;145.2
12836;IBM;15.06.2018;145.39
12837;IBM;18.06.2018;144.48
12838;IBM;19.06.2018;143.9
12839;IBM;20.06.2018;142.63
12840;IBM;21.06.2018;141.25
12841;IBM;22.06.2018;141.28
12842;IBM;25.06.2018;138.79
12843;IBM;26.06.2018;139.08
12844;IBM;27.06.2018;137.48
12845;IBM;28.06.2018;140.04
12846;IBM;29.06.2018;139.7
12847;IBM;02.07.2018;139.86
12848;IBM;03.07.2018;139.57
12849;IBM;05.07.2018;141.43
12850;IBM;06.07.2018;142.48
12851;IBM;09.07.2018;144.39
12852;IBM;10.07.2018;144.71
12853;IBM;11.07.2018;144.94
12854;IBM;12.07.2018;146.45
12855;IBM;13.07.2018;145.9
12856;IBM;16.07.2018;145.46
12857;IBM;17.07.2018;143.49
12858;IBM;18.07.2018;144.52
12859;IBM;19.07.2018;149.24
12860;IBM;20.07.2018;146.35
12861;IBM;23.07.2018;145.7
12862;IBM;24.07.2018;146.38
12863;IBM;25.07.2018;146.62
12864;IBM;26.07.2018;146.71
12865;IBM;27.07.2018;145.15
12866;IBM;30.07.2018;145.49
12867;IBM;31.07.2018;144.93
12868;IBM;01.08.2018;143.5
12869;IBM;02.08.2018;142.96
12870;IBM;03.08.2018;147.7
12871;IBM;06.08.2018;146.03
12872;IBM;07.08.2018;147.01
12873;IBM;08.08.2018;146.89
12874;IBM;09.08.2018;144.77
12875;IBM;10.08.2018;144.48
12876;IBM;13.08.2018;142.71
12877;IBM;14.08.2018;143.36
12878;IBM;15.08.2018;143.91
12879;IBM;16.08.2018;145.34
12880;IBM;17.08.2018;146.06
12881;IBM;20.08.2018;146.51
12882;IBM;21.08.2018;145.97
12883;IBM;22.08.2018;145.24
12884;IBM;23.08.2018;145.37
12885;IBM;24.08.2018;146.04
12886;IBM;27.08.2018;146.69
12887;IBM;28.08.2018;146.59
12888;IBM;29.08.2018;147.54
12889;IBM;30.08.2018;145.93
12890;IBM;31.08.2018;146.48
12891;IBM;04.09.2018;145.68
12892;IBM;05.09.2018;146.66
12893;IBM;06.09.2018;146.39
12894;IBM;07.09.2018;145.45
12895;IBM;10.09.2018;145.65
12896;IBM;11.09.2018;146.49
12897;IBM;12.09.2018;146.57
12898;IBM;13.09.2018;148.95
12899;IBM;14.09.2018;148.33
12900;IBM;17.09.2018;147.94
12901;IBM;18.09.2018;148.56
12902;IBM;19.09.2018;149.06
12903;IBM;20.09.2018;151.15
12904;IBM;21.09.2018;151.35
12905;IBM;24.09.2018;150.03
12906;IBM;25.09.2018;148.91
12907;IBM;26.09.2018;151.61
12908;IBM;27.09.2018;151.5
12909;IBM;28.09.2018;151.21
12910;IBM;01.10.2018;153
12911;IBM;02.10.2018;153.75
12912;IBM;03.10.2018;153.22
12913;IBM;04.10.2018;151.31
12914;IBM;05.10.2018;149.03
12915;IBM;08.10.2018;148.39
12916;IBM;09.10.2018;147.24
12917;IBM;10.10.2018;142.69
12918;IBM;11.10.2018;139.02
12919;IBM;12.10.2018;140.85
12920;IBM;15.10.2018;141.13
12921;IBM;16.10.2018;145.12
12922;IBM;17.10.2018;134.05
12923;IBM;18.10.2018;130.55
12924;IBM;19.10.2018;129.1
12925;IBM;22.10.2018;130.02
12926;IBM;23.10.2018;131.21
12927;IBM;24.10.2018;127.21
12928;IBM;25.10.2018;126.45
12929;IBM;26.10.2018;124.79
12930;IBM;29.10.2018;119.64
12931;IBM;30.10.2018;115.4
12932;IBM;31.10.2018;115.43
12933;IBM;01.11.2018;116.83
12934;IBM;02.11.2018;115.67
12935;IBM;05.11.2018;120.06
12936;IBM;06.11.2018;123.12
12937;IBM;07.11.2018;124.84
12938;IBM;08.11.2018;123.38
12939;IBM;09.11.2018;123.54
12940;IBM;12.11.2018;120.9
12941;IBM;13.11.2018;120.84
12942;IBM;14.11.2018;120.2
12943;IBM;15.11.2018;121.44
12944;IBM;16.11.2018;121.57
12945;IBM;19.11.2018;120.31
12946;IBM;20.11.2018;117.2
12947;IBM;21.11.2018;118.57
12948;IBM;23.11.2018;117.19
12949;IBM;26.11.2018;119.56
12950;IBM;27.11.2018;120.03
12951;IBM;28.11.2018;123
12952;IBM;29.11.2018;121.48
12953;IBM;30.11.2018;124.27
12954;IBM;03.12.2018;125.31
12955;IBM;04.12.2018;121.6
12956;IBM;06.12.2018;123.91
12957;IBM;07.12.2018;119.34
12958;IBM;10.12.2018;121.13
12959;IBM;11.12.2018;120.89
12960;IBM;12.12.2018;121.16
12961;IBM;13.12.2018;120.73
12962;IBM;14.12.2018;119.9
12963;IBM;17.12.2018;116.1
12964;IBM;18.12.2018;116.65
12965;IBM;19.12.2018;116.43
12966;IBM;20.12.2018;113.02
12967;IBM;21.12.2018;110.94
12968;IBM;24.12.2018;107.57
12969;IBM;26.12.2018;111.39
12970;IBM;27.12.2018;113.78
12971;IBM;28.12.2018;113.03
12972;IBM;31.12.2018;113.67
12973;IBM;02.01.2019;115.21
12974;IBM;03.01.2019;112.91
12975;IBM;04.01.2019;117.32
12976;IBM;07.01.2019;118.15
12977;IBM;08.01.2019;119.83
12978;IBM;09.01.2019;120.69
12979;IBM;10.01.2019;121.79
12980;IBM;11.01.2019;121.46
12981;IBM;14.01.2019;120.39
12982;IBM;15.01.2019;121.73
12983;IBM;16.01.2019;121.62
12984;IBM;17.01.2019;122.19
12985;IBM;18.01.2019;123.82
12986;IBM;22.01.2019;122.52
12987;IBM;23.01.2019;132.89
12988;IBM;24.01.2019;132.53
12989;IBM;25.01.2019;133.97
12990;IBM;28.01.2019;134.27
12991;IBM;29.01.2019;134.33
12992;IBM;30.01.2019;134.38
12993;IBM;31.01.2019;134.42
12994;IBM;01.02.2019;134.1
12995;IBM;04.02.2019;135.19
12996;IBM;05.02.2019;135.55
12997;IBM;06.02.2019;136.32
12998;IBM;07.02.2019;133.19
12999;IBM;08.02.2019;133.71
13000;IBM;11.02.2019;133.99
13001;IBM;12.02.2019;136.05
13002;IBM;13.02.2019;137.52
13003;IBM;14.02.2019;136.48
13004;IBM;15.02.2019;138.03
13005;IBM;19.02.2019;138.7
13006;IBM;20.02.2019;138
13007;IBM;21.02.2019;137.84
13008;IBM;22.02.2019;139.25
13009;IBM;25.02.2019;139.46
13010;IBM;26.02.2019;139.72
13011;IBM;27.02.2019;139.17
13012;IBM;28.02.2019;138.13
13013;IBM;01.03.2019;139.2
13014;IBM;04.03.2019;138.43
13015;IBM;05.03.2019;137.88
13016;IBM;06.03.2019;136.98
13017;IBM;07.03.2019;135.36
13018;IBM;08.03.2019;135.09
13019;IBM;11.03.2019;137.71
13020;IBM;12.03.2019;138.28
13021;IBM;13.03.2019;138.56
13022;IBM;14.03.2019;138.79
13023;IBM;15.03.2019;139.43
13024;IBM;18.03.2019;140.21
13025;IBM;19.03.2019;140.49
13026;IBM;20.03.2019;139.6
13027;IBM;21.03.2019;141.44
13028;IBM;22.03.2019;139.45
13029;IBM;25.03.2019;139.18
13030;IBM;26.03.2019;140.22
13031;IBM;27.03.2019;139.24
13032;IBM;28.03.2019;139.92
13033;IBM;29.03.2019;141.1
13034;IBM;01.04.2019;143.3
13035;IBM;02.04.2019;143
13036;IBM;03.04.2019;143.63
13037;IBM;04.04.2019;142.78
13038;IBM;05.04.2019;143.28
13039;IBM;08.04.2019;143.39
13040;IBM;09.04.2019;142.11
13041;IBM;10.04.2019;143.02
13042;IBM;11.04.2019;143.78
13043;IBM;12.04.2019;144.35
13044;IBM;15.04.2019;143.9
13045;IBM;16.04.2019;145.14
13046;IBM;17.04.2019;139.11
13047;IBM;18.04.2019;140.33
13048;IBM;22.04.2019;138.89
13049;IBM;23.04.2019;140.44
13050;IBM;24.04.2019;139.95
13051;IBM;25.04.2019;138.63
13052;IBM;26.04.2019;139.44
13053;IBM;29.04.2019;139.05
13054;IBM;30.04.2019;140.27
13055;IBM;01.05.2019;140.56
13056;IBM;02.05.2019;139.59
13057;IBM;03.05.2019;140.25
13058;IBM;06.05.2019;140.38
13059;IBM;07.05.2019;137.64
13060;IBM;08.05.2019;138
13061;IBM;09.05.2019;135.34
13062;IBM;10.05.2019;135.32
13063;IBM;13.05.2019;131.42
13064;IBM;14.05.2019;133.31
13065;IBM;15.05.2019;134.4
13066;IBM;16.05.2019;135.88
13067;IBM;17.05.2019;134.32
13068;IBM;20.05.2019;135.12
13069;IBM;21.05.2019;136.45
13070;IBM;22.05.2019;136.35
13071;IBM;23.05.2019;132.39
13072;IBM;24.05.2019;132.28
13073;IBM;28.05.2019;130.46
13074;IBM;29.05.2019;129.69
13075;IBM;30.05.2019;129.57
13076;IBM;31.05.2019;126.99
13077;IBM;03.06.2019;128.27
13078;IBM;04.06.2019;132.69
13079;IBM;05.06.2019;131.49
13080;IBM;06.06.2019;132.22
