Symbol,Date,Close
AMD,4/15/2010,10.16
AMD,4/16/2010,9.81
AMD,4/19/2010,9.58
AMD,4/20/2010,9.77
AMD,4/21/2010,9.78
AMD,4/22/2010,9.86
AMD,4/23/2010,9.76
AMD,4/26/2010,9.97
AMD,4/27/2010,9.58
AMD,4/28/2010,9.55
AMD,4/29/2010,9.72
AMD,4/30/2010,9.07
AMD,5/3/2010,9.29
AMD,5/4/2010,8.68
AMD,5/5/2010,8.58
AMD,5/6/2010,8.27
AMD,5/7/2010,8.38
AMD,5/10/2010,8.99
AMD,5/11/2010,9.07
AMD,5/12/2010,9.49
AMD,5/13/2010,9.42
AMD,5/14/2010,8.8
AMD,5/17/2010,8.85
AMD,5/18/2010,8.42
AMD,5/19/2010,8.47
AMD,5/20/2010,8.09
AMD,5/21/2010,8.4
AMD,5/24/2010,8.09
AMD,5/25/2010,8.15
AMD,5/26/2010,8.22
AMD,5/27/2010,8.8
AMD,5/28/2010,8.57
AMD,6/1/2010,8.14
AMD,6/2/2010,8.54
AMD,6/3/2010,8.69
AMD,6/4/2010,8.105
AMD,6/7/2010,7.71
AMD,6/8/2010,7.77
AMD,6/9/2010,7.61
AMD,6/10/2010,8.01
AMD,6/11/2010,8.12
AMD,6/14/2010,8.28
AMD,6/15/2010,8.82
AMD,6/16/2010,8.9
AMD,6/17/2010,8.91
AMD,6/18/2010,8.83
AMD,6/21/2010,8.8
AMD,6/22/2010,8.58
AMD,6/23/2010,8.56
AMD,6/24/2010,8.13
AMD,6/25/2010,8.09
AMD,6/28/2010,8.05
AMD,6/29/2010,7.48
AMD,6/30/2010,7.32
AMD,7/1/2010,7.39
AMD,7/2/2010,7.17
AMD,7/6/2010,7.04
AMD,7/7/2010,7.39
AMD,7/8/2010,7.37
AMD,7/9/2010,7.34
AMD,7/12/2010,7.36
AMD,7/13/2010,7.52
AMD,7/14/2010,7.44
AMD,7/15/2010,7.41
AMD,7/16/2010,7.37
AMD,7/19/2010,7.44
AMD,7/20/2010,7.6
AMD,7/21/2010,7.4
AMD,7/22/2010,7.61
AMD,7/23/2010,7.82
AMD,7/26/2010,8.07
AMD,7/27/2010,8.21
AMD,7/28/2010,7.98
AMD,7/29/2010,7.78
AMD,7/30/2010,7.49
AMD,8/2/2010,7.65
AMD,8/3/2010,7.51
AMD,8/4/2010,7.52
AMD,8/5/2010,7.5
AMD,8/6/2010,7.45
AMD,8/9/2010,7.42
AMD,8/10/2010,6.83
AMD,8/11/2010,6.49
AMD,8/12/2010,6.57
AMD,8/13/2010,6.49
AMD,8/16/2010,6.62
AMD,8/17/2010,6.63
AMD,8/18/2010,6.57
AMD,8/19/2010,6.42
AMD,8/20/2010,6.25
AMD,8/23/2010,6.14
AMD,8/24/2010,5.99
AMD,8/25/2010,6.13
AMD,8/26/2010,5.87
AMD,8/27/2010,6.08
AMD,8/30/2010,5.78
AMD,8/31/2010,5.61
AMD,9/1/2010,5.76
AMD,9/2/2010,5.93
AMD,9/3/2010,6.09
AMD,9/7/2010,5.95
AMD,9/8/2010,5.83
AMD,9/9/2010,5.86
AMD,9/10/2010,5.81
AMD,9/13/2010,6.18
AMD,9/14/2010,6.27
AMD,9/15/2010,6.22
AMD,9/16/2010,6.15
AMD,9/17/2010,6.12
AMD,9/20/2010,6.09
AMD,9/21/2010,6.171
AMD,9/22/2010,6.26
AMD,9/23/2010,6.4
AMD,9/24/2010,6.84
AMD,9/27/2010,7.02
AMD,9/28/2010,6.95
AMD,9/29/2010,7.28
AMD,9/30/2010,7.11
AMD,10/1/2010,7.05
AMD,10/4/2010,6.94
AMD,10/5/2010,6.98
AMD,10/6/2010,6.86
AMD,10/7/2010,6.87
AMD,10/8/2010,7.05
AMD,10/11/2010,7.24
AMD,10/12/2010,7.3
AMD,10/13/2010,7.22
AMD,10/14/2010,7.139
AMD,10/15/2010,7.12
AMD,10/18/2010,6.96
AMD,10/19/2010,6.95
AMD,10/20/2010,6.82
AMD,10/21/2010,6.89
AMD,10/22/2010,6.89
AMD,10/25/2010,7.26
AMD,10/26/2010,7.2
AMD,10/27/2010,7.35
AMD,10/28/2010,7.63
AMD,10/29/2010,7.335
AMD,11/1/2010,7.36
AMD,11/2/2010,7.535
AMD,11/3/2010,7.64
AMD,11/4/2010,8
AMD,11/5/2010,8.04
AMD,11/8/2010,8.14
AMD,11/9/2010,7.91
AMD,11/10/2010,7.75
AMD,11/11/2010,7.63
AMD,11/12/2010,7.63
AMD,11/15/2010,7.565
AMD,11/16/2010,7.43
AMD,11/17/2010,7.33
AMD,11/18/2010,7.35
AMD,11/19/2010,7.47
AMD,11/22/2010,7.41
AMD,11/23/2010,7.32
AMD,11/24/2010,7.62
AMD,11/26/2010,7.55
AMD,11/29/2010,7.38
AMD,11/30/2010,7.29
AMD,12/1/2010,7.51
AMD,12/2/2010,7.54
AMD,12/3/2010,7.65
AMD,12/6/2010,7.819
AMD,12/7/2010,8.02
AMD,12/8/2010,8.17
AMD,12/9/2010,7.95
AMD,12/10/2010,8.07
AMD,12/13/2010,8.23
AMD,12/14/2010,8.05
AMD,12/15/2010,8.02
AMD,12/16/2010,8.03
AMD,12/17/2010,8.1
AMD,12/20/2010,8.24
AMD,12/21/2010,8.14
AMD,12/22/2010,8.111
AMD,12/23/2010,8.04
AMD,12/27/2010,8.05
AMD,12/28/2010,8.09
AMD,12/29/2010,8.08
AMD,12/30/2010,8.14
AMD,12/31/2010,8.18
AMD,1/3/2011,8.47
AMD,1/4/2011,8.77
AMD,1/5/2011,8.91
AMD,1/6/2011,8.69
AMD,1/7/2011,8.83
AMD,1/10/2011,9.19
AMD,1/11/2011,8.36
AMD,1/12/2011,8.39
AMD,1/13/2011,8.26
AMD,1/14/2011,8.2
AMD,1/18/2011,8.1025
AMD,1/19/2011,7.93
AMD,1/20/2011,8.02
AMD,1/21/2011,7.54
AMD,1/24/2011,7.68
AMD,1/25/2011,7.48
AMD,1/26/2011,7.491
AMD,1/27/2011,7.75
AMD,1/28/2011,7.49
AMD,1/31/2011,7.83
AMD,2/1/2011,8.22
AMD,2/2/2011,8.29
AMD,2/3/2011,8.33
AMD,2/4/2011,8.4
AMD,2/7/2011,8.33
AMD,2/8/2011,8.24
AMD,2/9/2011,8.23
AMD,2/10/2011,8.22
AMD,2/11/2011,8.28
AMD,2/14/2011,8.63
AMD,2/15/2011,8.6
AMD,2/16/2011,8.99
AMD,2/17/2011,9.44
AMD,2/18/2011,9.18
AMD,2/22/2011,8.85
AMD,2/23/2011,8.55
AMD,2/24/2011,9.1
AMD,2/25/2011,9.29
AMD,2/28/2011,9.21
AMD,3/1/2011,9.025
AMD,3/2/2011,9.17
AMD,3/3/2011,9.28
AMD,3/4/2011,9.225
AMD,3/7/2011,8.84
AMD,3/8/2011,8.99
AMD,3/9/2011,8.67
AMD,3/10/2011,8.42
AMD,3/11/2011,8.65
AMD,3/14/2011,8.43
AMD,3/15/2011,8.28
AMD,3/16/2011,8.12
AMD,3/17/2011,8.31
AMD,3/18/2011,8.55
AMD,3/21/2011,8.55
AMD,3/22/2011,8.36
AMD,3/23/2011,8.59
AMD,3/24/2011,8.83
AMD,3/25/2011,8.88
AMD,3/28/2011,8.69
AMD,3/29/2011,8.68
AMD,3/30/2011,8.79
AMD,3/31/2011,8.6
AMD,4/1/2011,8.36
AMD,4/4/2011,8.1
AMD,4/5/2011,8.11
AMD,4/6/2011,8.43
AMD,4/7/2011,8.41
AMD,4/8/2011,8.47
AMD,4/11/2011,8.42
AMD,4/12/2011,8.26
AMD,4/13/2011,8.2
AMD,4/14/2011,8.19
AMD,4/15/2011,8.27
AMD,4/18/2011,8.2
AMD,4/19/2011,8.27
AMD,4/20/2011,8.63
AMD,4/21/2011,8.71
AMD,4/25/2011,8.7
AMD,4/26/2011,8.88
AMD,4/27/2011,8.95
AMD,4/28/2011,9.07
AMD,4/29/2011,9.1
AMD,5/2/2011,9.03
AMD,5/3/2011,8.8
AMD,5/4/2011,8.79
AMD,5/5/2011,8.87
AMD,5/6/2011,8.92
AMD,5/9/2011,8.94
AMD,5/10/2011,8.94
AMD,5/11/2011,8.88
AMD,5/12/2011,8.93
AMD,5/13/2011,8.9
AMD,5/16/2011,8.67
AMD,5/17/2011,8.54
AMD,5/18/2011,8.67
AMD,5/19/2011,8.64
AMD,5/20/2011,8.62
AMD,5/23/2011,8.49
AMD,5/24/2011,8.39
AMD,5/25/2011,8.43
AMD,5/26/2011,8.48
AMD,5/27/2011,8.49
AMD,5/31/2011,8.68
AMD,6/1/2011,8.37
AMD,6/2/2011,8.235
AMD,6/3/2011,7.97
AMD,6/6/2011,7.8
AMD,6/7/2011,7.71
AMD,6/8/2011,7.62
AMD,6/9/2011,7.64
AMD,6/10/2011,7.59
AMD,6/13/2011,7.54
AMD,6/14/2011,7.67
AMD,6/15/2011,7.5
AMD,6/16/2011,7.19
AMD,6/17/2011,7
AMD,6/20/2011,6.89
AMD,6/21/2011,7.22
AMD,6/22/2011,7.06
AMD,6/23/2011,7.06
AMD,6/24/2011,6.9
AMD,6/27/2011,6.92
AMD,6/28/2011,6.95
AMD,6/29/2011,6.89
AMD,6/30/2011,6.99
AMD,7/1/2011,7.11
AMD,7/5/2011,7.14
AMD,7/6/2011,7
AMD,7/7/2011,7.15
AMD,7/8/2011,6.95
AMD,7/11/2011,6.76
AMD,7/12/2011,6.43
AMD,7/13/2011,6.48
AMD,7/14/2011,6.44
AMD,7/15/2011,6.43
AMD,7/18/2011,6.18
AMD,7/19/2011,6.48
AMD,7/20/2011,6.6
AMD,7/21/2011,6.5
AMD,7/22/2011,7.75
AMD,7/25/2011,7.63
AMD,7/26/2011,7.66
AMD,7/27/2011,7.51
AMD,7/28/2011,7.42
AMD,7/29/2011,7.34
AMD,8/1/2011,7.22
AMD,8/2/2011,7.11
AMD,8/3/2011,7.16
AMD,8/4/2011,6.5
AMD,8/5/2011,6.56
AMD,8/8/2011,5.94
AMD,8/9/2011,6.18
AMD,8/10/2011,5.85
AMD,8/11/2011,6.17
AMD,8/12/2011,6.21
AMD,8/15/2011,6.43
AMD,8/16/2011,6.34
AMD,8/17/2011,6.14
AMD,8/18/2011,5.79
AMD,8/19/2011,5.98
AMD,8/22/2011,6.05
AMD,8/23/2011,6.5
AMD,8/24/2011,6.34
AMD,8/25/2011,6.37
AMD,8/26/2011,6.49
AMD,8/29/2011,6.83
AMD,8/30/2011,6.84
AMD,8/31/2011,6.83
AMD,9/1/2011,6.68
AMD,9/2/2011,6.32
AMD,9/6/2011,6.27
AMD,9/7/2011,6.76
AMD,9/8/2011,6.81
AMD,9/9/2011,6.52
AMD,9/12/2011,6.71
AMD,9/13/2011,6.96
AMD,9/14/2011,7.21
AMD,9/15/2011,7.335
AMD,9/16/2011,7.2
AMD,9/19/2011,6.92
AMD,9/20/2011,6.74
AMD,9/21/2011,6.48
AMD,9/22/2011,6.12
AMD,9/23/2011,6.17
AMD,9/26/2011,6.4
AMD,9/27/2011,6.49
AMD,9/28/2011,6.15
AMD,9/29/2011,5.31
AMD,9/30/2011,5.08
AMD,10/3/2011,4.53
AMD,10/4/2011,4.72
AMD,10/5/2011,4.83
AMD,10/6/2011,4.85
AMD,10/7/2011,4.73
AMD,10/10/2011,4.84
AMD,10/11/2011,4.86
AMD,10/12/2011,4.93
AMD,10/13/2011,4.97
AMD,10/14/2011,4.92
AMD,10/17/2011,4.67
AMD,10/18/2011,4.83
AMD,10/19/2011,4.73
AMD,10/20/2011,4.54
AMD,10/21/2011,4.72
AMD,10/24/2011,5.06
AMD,10/25/2011,4.91
AMD,10/26/2011,5.095
AMD,10/27/2011,5.54
AMD,10/28/2011,5.94
AMD,10/31/2011,5.83
AMD,11/1/2011,5.3
AMD,11/2/2011,5.46
AMD,11/3/2011,5.73
AMD,11/4/2011,5.67
AMD,11/7/2011,5.68
AMD,11/8/2011,5.75
AMD,11/9/2011,5.38
AMD,11/10/2011,5.66
AMD,11/11/2011,5.95
AMD,11/14/2011,5.79
AMD,11/15/2011,5.76
AMD,11/16/2011,5.68
AMD,11/17/2011,5.44
AMD,11/18/2011,5.47
AMD,11/21/2011,5.42
AMD,11/22/2011,5.3
AMD,11/23/2011,5.05
AMD,11/25/2011,4.99
AMD,11/28/2011,5.3
AMD,11/29/2011,5.32
AMD,11/30/2011,5.69
AMD,12/1/2011,5.7
AMD,12/2/2011,5.65
AMD,12/5/2011,5.76
AMD,12/6/2011,5.66
AMD,12/7/2011,5.72
AMD,12/8/2011,5.47
AMD,12/9/2011,5.54
AMD,12/12/2011,5.3
AMD,12/13/2011,5.18
AMD,12/14/2011,5.07
AMD,12/15/2011,5.04
AMD,12/16/2011,5.13
AMD,12/19/2011,4.86
AMD,12/20/2011,5.19
AMD,12/21/2011,5.08
AMD,12/22/2011,5.45
AMD,12/23/2011,5.41
AMD,12/27/2011,5.38
AMD,12/28/2011,5.28
AMD,12/29/2011,5.34
AMD,12/30/2011,5.4
AMD,1/3/2012,5.48
AMD,1/4/2012,5.46
AMD,1/5/2012,5.46
AMD,1/6/2012,5.43
AMD,1/9/2012,5.59
AMD,1/10/2012,5.71
AMD,1/11/2012,5.81
AMD,1/12/2012,5.82
AMD,1/13/2012,5.66
AMD,1/17/2012,5.73
AMD,1/18/2012,5.97
AMD,1/19/2012,6.22
AMD,1/20/2012,6.42
AMD,1/23/2012,6.52
AMD,1/24/2012,6.53
AMD,1/25/2012,6.73
AMD,1/26/2012,6.77
AMD,1/27/2012,6.82
AMD,1/30/2012,6.74
AMD,1/31/2012,6.71
AMD,2/1/2012,6.9
AMD,2/2/2012,6.93
AMD,2/3/2012,7.08
AMD,2/6/2012,6.92
AMD,2/7/2012,7.13
AMD,2/8/2012,7.25
AMD,2/9/2012,7.24
AMD,2/10/2012,7.05
AMD,2/13/2012,7.29
AMD,2/14/2012,7.32
AMD,2/15/2012,7.3
AMD,2/16/2012,7.59
AMD,2/17/2012,7.42
AMD,2/21/2012,7.28
AMD,2/22/2012,7.14
AMD,2/23/2012,7.29
AMD,2/24/2012,7.46
AMD,2/27/2012,7.47
AMD,2/28/2012,7.52
AMD,2/29/2012,7.35
AMD,3/1/2012,7.51
AMD,3/2/2012,7.46
AMD,3/5/2012,7.07
AMD,3/6/2012,6.9
AMD,3/7/2012,7.17
AMD,3/8/2012,7.47
AMD,3/9/2012,7.58
AMD,3/12/2012,7.5
AMD,3/13/2012,7.76
AMD,3/14/2012,7.76
AMD,3/15/2012,8.25
AMD,3/16/2012,8.2
AMD,3/19/2012,8.18
AMD,3/20/2012,8.06
AMD,3/21/2012,8.04
AMD,3/22/2012,8.03
AMD,3/23/2012,8.09
AMD,3/26/2012,8.24
AMD,3/27/2012,8.19
AMD,3/28/2012,8.08
AMD,3/29/2012,8.12
AMD,3/30/2012,8.02
AMD,4/2/2012,8.2
AMD,4/3/2012,7.98
AMD,4/4/2012,7.81
AMD,4/5/2012,7.87
AMD,4/9/2012,7.75
AMD,4/10/2012,7.53
AMD,4/11/2012,7.64
AMD,4/12/2012,7.92
AMD,4/13/2012,7.73
AMD,4/16/2012,7.7
AMD,4/17/2012,7.94
AMD,4/18/2012,7.97
AMD,4/19/2012,7.97
AMD,4/20/2012,7.76
AMD,4/23/2012,7.39
AMD,4/24/2012,7.31
AMD,4/25/2012,7.39
AMD,4/26/2012,7.45
AMD,4/27/2012,7.33
AMD,4/30/2012,7.36
AMD,5/1/2012,7.59
AMD,5/2/2012,7.63
AMD,5/3/2012,7.41
AMD,5/4/2012,7.18
AMD,5/7/2012,7.18
AMD,5/8/2012,7.03
AMD,5/9/2012,6.86
AMD,5/10/2012,6.78
AMD,5/11/2012,6.78
AMD,5/14/2012,6.75
AMD,5/15/2012,6.6
AMD,5/16/2012,6.39
AMD,5/17/2012,6.13
AMD,5/18/2012,6.01
AMD,5/21/2012,6.3
AMD,5/22/2012,6.16
AMD,5/23/2012,6.08
AMD,5/24/2012,6.02
AMD,5/25/2012,6.22
AMD,5/29/2012,6.46
AMD,5/30/2012,6.15
AMD,5/31/2012,6.08
AMD,6/1/2012,5.73
AMD,6/4/2012,5.63
AMD,6/5/2012,5.825
AMD,6/6/2012,6.02
AMD,6/7/2012,5.76
AMD,6/8/2012,5.91
AMD,6/11/2012,5.69
AMD,6/12/2012,5.91
AMD,6/13/2012,5.76
AMD,6/14/2012,5.76
AMD,6/15/2012,5.87
AMD,6/18/2012,5.93
AMD,6/19/2012,5.81
AMD,6/20/2012,6.06
AMD,6/21/2012,5.72
AMD,6/22/2012,5.73
AMD,6/25/2012,5.41
AMD,6/26/2012,5.44
AMD,6/27/2012,5.5
AMD,6/28/2012,5.41
AMD,6/29/2012,5.73
AMD,7/2/2012,5.75
AMD,7/3/2012,6.03
AMD,7/5/2012,5.88
AMD,7/6/2012,5.75
AMD,7/9/2012,5.62
AMD,7/10/2012,4.99
AMD,7/11/2012,4.89
AMD,7/12/2012,4.88
AMD,7/13/2012,4.9
AMD,7/16/2012,4.83
AMD,7/17/2012,4.87
AMD,7/18/2012,4.89
AMD,7/19/2012,4.86
AMD,7/20/2012,4.22
AMD,7/23/2012,4.15
AMD,7/24/2012,4.06
AMD,7/25/2012,4.01
AMD,7/26/2012,4.04
AMD,7/27/2012,4.09
AMD,7/30/2012,4.1
AMD,7/31/2012,4.06
AMD,8/1/2012,4.05
AMD,8/2/2012,3.97
AMD,8/3/2012,4.09
AMD,8/6/2012,4.01
AMD,8/7/2012,4.02
AMD,8/8/2012,4.4
AMD,8/9/2012,4.37
AMD,8/10/2012,4.34
AMD,8/13/2012,4.26
AMD,8/14/2012,4.12
AMD,8/15/2012,4.19
AMD,8/16/2012,4.17
AMD,8/17/2012,4.1
AMD,8/20/2012,4.09
AMD,8/21/2012,4.07
AMD,8/22/2012,4.01
AMD,8/23/2012,3.9
AMD,8/24/2012,3.94
AMD,8/27/2012,3.85
AMD,8/28/2012,3.79
AMD,8/29/2012,3.77
AMD,8/30/2012,3.7
AMD,8/31/2012,3.72
AMD,9/4/2012,3.64
AMD,9/5/2012,3.51
AMD,9/6/2012,3.66
AMD,9/7/2012,3.45
AMD,9/10/2012,3.47
AMD,9/11/2012,3.75
AMD,9/12/2012,3.89
AMD,9/13/2012,3.92
AMD,9/14/2012,3.9
AMD,9/17/2012,4.01
AMD,9/18/2012,3.62
AMD,9/19/2012,3.66
AMD,9/20/2012,3.59
AMD,9/21/2012,3.6
AMD,9/24/2012,3.46
AMD,9/25/2012,3.28
AMD,9/26/2012,3.32
AMD,9/27/2012,3.43
AMD,9/28/2012,3.37
AMD,10/1/2012,3.28
AMD,10/2/2012,3.27
AMD,10/3/2012,3.12
AMD,10/4/2012,3.22
AMD,10/5/2012,3.22
AMD,10/8/2012,3.19
AMD,10/9/2012,3.25
AMD,10/10/2012,3.15
AMD,10/11/2012,3.2
AMD,10/12/2012,2.74
AMD,10/15/2012,2.75
AMD,10/16/2012,2.68
AMD,10/17/2012,2.77
AMD,10/18/2012,2.62
AMD,10/19/2012,2.18
AMD,10/22/2012,2.1
AMD,10/23/2012,2.14
AMD,10/24/2012,2.08
AMD,10/25/2012,2.12
AMD,10/26/2012,2.07
AMD,10/31/2012,2.05
AMD,11/1/2012,2.14
AMD,11/2/2012,2.1
AMD,11/5/2012,2.11
AMD,11/6/2012,2.07
AMD,11/7/2012,2.01
AMD,11/8/2012,1.98
AMD,11/9/2012,2.03
AMD,11/12/2012,1.99
AMD,11/13/2012,2.09
AMD,11/14/2012,1.93
AMD,11/15/2012,1.87
AMD,11/16/2012,1.86
AMD,11/19/2012,1.92
AMD,11/20/2012,1.88
AMD,11/21/2012,1.87
AMD,11/23/2012,1.95
AMD,11/26/2012,1.87
AMD,11/27/2012,1.88
AMD,11/28/2012,1.96
AMD,11/29/2012,2.04
AMD,11/30/2012,2.2
AMD,12/3/2012,2.36
AMD,12/4/2012,2.26
AMD,12/5/2012,2.29
AMD,12/6/2012,2.34
AMD,12/7/2012,2.36
AMD,12/10/2012,2.32
AMD,12/11/2012,2.33
AMD,12/12/2012,2.37
AMD,12/13/2012,2.41
AMD,12/14/2012,2.3904
AMD,12/17/2012,2.46
AMD,12/18/2012,2.52
AMD,12/19/2012,2.52
AMD,12/20/2012,2.4
AMD,12/21/2012,2.59
AMD,12/24/2012,2.48
AMD,12/26/2012,2.43
AMD,12/27/2012,2.39
AMD,12/28/2012,2.28
AMD,12/31/2012,2.4
AMD,1/2/2013,2.53
AMD,1/3/2013,2.49
AMD,1/4/2013,2.59
AMD,1/7/2013,2.67
AMD,1/8/2013,2.67
AMD,1/9/2013,2.63
AMD,1/10/2013,2.62
AMD,1/11/2013,2.67
AMD,1/14/2013,2.64
AMD,1/15/2013,2.68
AMD,1/16/2013,2.72
AMD,1/17/2013,2.74
AMD,1/18/2013,2.46
AMD,1/22/2013,2.45
AMD,1/23/2013,2.73
AMD,1/24/2013,2.79
AMD,1/25/2013,2.85
AMD,1/28/2013,2.82
AMD,1/29/2013,2.74
AMD,1/30/2013,2.65
AMD,1/31/2013,2.6
AMD,2/1/2013,2.6
AMD,2/4/2013,2.52
AMD,2/5/2013,2.6
AMD,2/6/2013,2.6
AMD,2/7/2013,2.57
AMD,2/8/2013,2.59
AMD,2/11/2013,2.67
AMD,2/12/2013,2.77
AMD,2/13/2013,2.75
AMD,2/14/2013,2.75
AMD,2/15/2013,2.71
AMD,2/19/2013,2.82
AMD,2/20/2013,2.7
AMD,2/21/2013,2.6
AMD,2/22/2013,2.61
AMD,2/25/2013,2.53
AMD,2/26/2013,2.46
AMD,2/27/2013,2.53
AMD,2/28/2013,2.49
AMD,3/1/2013,2.42
AMD,3/4/2013,2.4
AMD,3/5/2013,2.43
AMD,3/6/2013,2.43
AMD,3/7/2013,2.55
AMD,3/8/2013,2.56
AMD,3/11/2013,2.59
AMD,3/12/2013,2.61
AMD,3/13/2013,2.6
AMD,3/14/2013,2.63
AMD,3/15/2013,2.6
AMD,3/18/2013,2.65
AMD,3/19/2013,2.67
AMD,3/20/2013,2.75
AMD,3/21/2013,2.64
AMD,3/22/2013,2.54
AMD,3/25/2013,2.51
AMD,3/26/2013,2.54
AMD,3/27/2013,2.55
AMD,3/28/2013,2.55
AMD,4/1/2013,2.44
AMD,4/2/2013,2.39
AMD,4/3/2013,2.32
AMD,4/4/2013,2.33
AMD,4/5/2013,2.29
AMD,4/8/2013,2.59
AMD,4/9/2013,2.63
AMD,4/10/2013,2.61
AMD,4/11/2013,2.52
AMD,4/12/2013,2.48
AMD,4/15/2013,2.4
AMD,4/16/2013,2.44
AMD,4/17/2013,2.4
AMD,4/18/2013,2.51
AMD,4/19/2013,2.47
AMD,4/22/2013,2.46
AMD,4/23/2013,2.53
AMD,4/24/2013,2.61
AMD,4/25/2013,2.68
AMD,4/26/2013,2.64
AMD,4/29/2013,2.68
AMD,4/30/2013,2.82
AMD,5/1/2013,3.22
AMD,5/2/2013,3.41
AMD,5/3/2013,3.6
AMD,5/6/2013,3.61
AMD,5/7/2013,3.54
AMD,5/8/2013,3.83
AMD,5/9/2013,3.86
AMD,5/10/2013,3.95
AMD,5/13/2013,4.17
AMD,5/14/2013,4.26
AMD,5/15/2013,4.38
AMD,5/16/2013,3.83
AMD,5/17/2013,4.07
AMD,5/20/2013,4.1
AMD,5/21/2013,4.02
AMD,5/22/2013,3.96
AMD,5/23/2013,4.01
AMD,5/24/2013,4.05
AMD,5/28/2013,4.05
AMD,5/29/2013,3.98
AMD,5/30/2013,4.04
AMD,5/31/2013,4
AMD,6/3/2013,3.96
AMD,6/4/2013,4.01
AMD,6/5/2013,3.91
AMD,6/6/2013,3.94
AMD,6/7/2013,3.91
AMD,6/10/2013,4.06
AMD,6/11/2013,3.96
AMD,6/12/2013,3.9
AMD,6/13/2013,3.95
AMD,6/14/2013,3.94
AMD,6/17/2013,4.05
AMD,6/18/2013,4.09
AMD,6/19/2013,4.07
AMD,6/20/2013,3.87
AMD,6/21/2013,4
AMD,6/24/2013,4.05
AMD,6/25/2013,4.15
AMD,6/26/2013,4.14
AMD,6/27/2013,4.08
AMD,6/28/2013,4.08
AMD,7/1/2013,4.1
AMD,7/2/2013,3.97
AMD,7/3/2013,4.06
AMD,7/5/2013,4.07
AMD,7/8/2013,4
AMD,7/9/2013,4.05
AMD,7/10/2013,3.98
AMD,7/11/2013,4.45
AMD,7/12/2013,4.32
AMD,7/15/2013,4.4
AMD,7/16/2013,4.43
AMD,7/17/2013,4.38
AMD,7/18/2013,4.64
AMD,7/19/2013,4.03
AMD,7/22/2013,3.9
AMD,7/23/2013,3.66
AMD,7/24/2013,3.63
AMD,7/25/2013,3.7
AMD,7/26/2013,3.82
AMD,7/29/2013,3.75
AMD,7/30/2013,3.82
AMD,7/31/2013,3.77
AMD,8/1/2013,3.81
AMD,8/2/2013,3.8
AMD,8/5/2013,3.82
AMD,8/6/2013,3.72
AMD,8/7/2013,3.69
AMD,8/8/2013,3.71
AMD,8/9/2013,3.65
AMD,8/12/2013,3.65
AMD,8/13/2013,3.69
AMD,8/14/2013,3.82
AMD,8/15/2013,3.69
AMD,8/16/2013,3.66
AMD,8/19/2013,3.6
AMD,8/20/2013,3.63
AMD,8/21/2013,3.61
AMD,8/22/2013,3.63
AMD,8/23/2013,3.65
AMD,8/26/2013,3.58
AMD,8/27/2013,3.39
AMD,8/28/2013,3.42
AMD,8/29/2013,3.38
AMD,8/30/2013,3.27
AMD,9/3/2013,3.27
AMD,9/4/2013,3.31
AMD,9/5/2013,3.41
AMD,9/6/2013,3.57
AMD,9/9/2013,3.69
AMD,9/10/2013,3.87
AMD,9/11/2013,3.82
AMD,9/12/2013,3.75
AMD,9/13/2013,3.83
