Symbol;Date;Close
AAPL;17.09.2013;65.045715
AAPL;18.09.2013;66.382858
AAPL;19.09.2013;67.471428
AAPL;20.09.2013;66.772858
AAPL;23.09.2013;70.091431
AAPL;24.09.2013;69.871429
AAPL;25.09.2013;68.790001
AAPL;26.09.2013;69.459999
AAPL;27.09.2013;68.964287
AAPL;30.09.2013;68.10714
AAPL;01.10.2013;69.708572
AAPL;02.10.2013;69.937141
AAPL;03.10.2013;69.058571
AAPL;04.10.2013;69.004288
AAPL;07.10.2013;69.678574
AAPL;08.10.2013;68.705711
AAPL;09.10.2013;69.512856
AAPL;10.10.2013;69.94857
AAPL;11.10.2013;70.401428
AAPL;14.10.2013;70.862854
AAPL;15.10.2013;71.239998
AAPL;16.10.2013;71.587143
AAPL;17.10.2013;72.071426
AAPL;18.10.2013;72.69857
AAPL;21.10.2013;74.480003
AAPL;22.10.2013;74.267143
AAPL;23.10.2013;74.994286
AAPL;24.10.2013;75.987144
AAPL;25.10.2013;75.137146
AAPL;28.10.2013;75.697144
AAPL;29.10.2013;73.811432
AAPL;30.10.2013;74.985718
AAPL;31.10.2013;74.671425
AAPL;01.11.2013;74.290001
AAPL;04.11.2013;75.25
AAPL;05.11.2013;75.064285
AAPL;06.11.2013;74.417145
AAPL;07.11.2013;73.21286
AAPL;08.11.2013;74.365715
AAPL;11.11.2013;74.150002
AAPL;12.11.2013;74.28714
AAPL;13.11.2013;74.375717
AAPL;14.11.2013;75.451431
AAPL;15.11.2013;74.998573
AAPL;18.11.2013;74.089996
AAPL;19.11.2013;74.221428
AAPL;20.11.2013;73.571426
AAPL;21.11.2013;74.44857
AAPL;22.11.2013;74.257141
AAPL;25.11.2013;74.82
AAPL;26.11.2013;76.199997
AAPL;27.11.2013;77.994286
AAPL;29.11.2013;79.438568
AAPL;02.12.2013;78.747147
AAPL;03.12.2013;80.902855
AAPL;04.12.2013;80.714287
AAPL;05.12.2013;81.128571
AAPL;06.12.2013;80.002853
AAPL;09.12.2013;80.918571
AAPL;10.12.2013;80.792854
AAPL;11.12.2013;80.194283
AAPL;12.12.2013;80.077141
AAPL;13.12.2013;79.204285
AAPL;16.12.2013;79.64286
AAPL;17.12.2013;79.284286
AAPL;18.12.2013;78.681427
AAPL;19.12.2013;77.779999
AAPL;20.12.2013;78.431427
AAPL;23.12.2013;81.441429
AAPL;24.12.2013;81.095711
AAPL;26.12.2013;80.557144
AAPL;27.12.2013;80.012856
AAPL;30.12.2013;79.21714
AAPL;31.12.2013;80.145714
AAPL;02.01.2014;79.01857
AAPL;03.01.2014;77.28286
AAPL;06.01.2014;77.704285
AAPL;07.01.2014;77.148575
AAPL;08.01.2014;77.637146
AAPL;09.01.2014;76.645714
AAPL;10.01.2014;76.134285
AAPL;13.01.2014;76.53286
AAPL;14.01.2014;78.055717
AAPL;15.01.2014;79.622856
AAPL;16.01.2014;79.178574
AAPL;17.01.2014;77.238571
AAPL;21.01.2014;78.438568
AAPL;22.01.2014;78.78714
AAPL;23.01.2014;79.454285
AAPL;24.01.2014;78.010002
AAPL;27.01.2014;78.64286
AAPL;28.01.2014;72.35714
AAPL;29.01.2014;71.535713
AAPL;30.01.2014;71.397141
AAPL;31.01.2014;71.514282
AAPL;03.02.2014;71.647141
AAPL;04.02.2014;72.684288
AAPL;05.02.2014;73.227142
AAPL;06.02.2014;73.215714
AAPL;07.02.2014;74.239998
AAPL;10.02.2014;75.57
AAPL;11.02.2014;76.565712
AAPL;12.02.2014;76.559998
AAPL;13.02.2014;77.775711
AAPL;14.02.2014;77.71286
AAPL;18.02.2014;77.998573
AAPL;19.02.2014;76.767143
AAPL;20.02.2014;75.878571
AAPL;21.02.2014;75.035713
AAPL;24.02.2014;75.364288
AAPL;25.02.2014;74.580002
AAPL;26.02.2014;73.907143
AAPL;27.02.2014;75.381432
AAPL;28.02.2014;75.177139
AAPL;03.03.2014;75.394287
AAPL;04.03.2014;75.891426
AAPL;05.03.2014;76.05143
AAPL;06.03.2014;75.821426
AAPL;07.03.2014;75.777145
AAPL;10.03.2014;75.845711
AAPL;11.03.2014;76.584282
AAPL;12.03.2014;76.658569
AAPL;13.03.2014;75.807144
AAPL;14.03.2014;74.955711
AAPL;17.03.2014;75.248573
AAPL;18.03.2014;75.914284
AAPL;19.03.2014;75.894287
AAPL;20.03.2014;75.528572
AAPL;21.03.2014;76.124283
AAPL;24.03.2014;77.027145
AAPL;25.03.2014;77.855713
AAPL;26.03.2014;77.111427
AAPL;27.03.2014;76.779999
AAPL;28.03.2014;76.694283
AAPL;31.03.2014;76.677139
AAPL;01.04.2014;77.378571
AAPL;02.04.2014;77.507141
AAPL;03.04.2014;76.970001
AAPL;04.04.2014;75.974289
AAPL;07.04.2014;74.781425
AAPL;08.04.2014;74.777145
AAPL;09.04.2014;75.760002
AAPL;10.04.2014;74.78286
AAPL;11.04.2014;74.230003
AAPL;14.04.2014;74.525711
AAPL;15.04.2014;73.994286
AAPL;16.04.2014;74.144287
AAPL;17.04.2014;74.991432
AAPL;21.04.2014;75.881432
AAPL;22.04.2014;75.957146
AAPL;23.04.2014;74.964287
AAPL;24.04.2014;81.110001
AAPL;25.04.2014;81.705711
AAPL;28.04.2014;84.870003
AAPL;29.04.2014;84.618568
AAPL;30.04.2014;84.298569
AAPL;01.05.2014;84.497147
AAPL;02.05.2014;84.654289
AAPL;05.05.2014;85.851425
AAPL;06.05.2014;84.915718
AAPL;07.05.2014;84.618568
AAPL;08.05.2014;83.998573
AAPL;09.05.2014;83.648575
AAPL;12.05.2014;84.690002
AAPL;13.05.2014;84.822861
AAPL;14.05.2014;84.83857
AAPL;15.05.2014;84.117142
AAPL;16.05.2014;85.358574
AAPL;19.05.2014;86.370003
AAPL;20.05.2014;86.387146
AAPL;21.05.2014;86.615715
AAPL;22.05.2014;86.752853
AAPL;23.05.2014;87.732857
AAPL;27.05.2014;89.375717
AAPL;28.05.2014;89.144287
AAPL;29.05.2014;90.76857
AAPL;30.05.2014;90.428574
AAPL;02.06.2014;89.807144
AAPL;03.06.2014;91.077141
AAPL;04.06.2014;92.117142
AAPL;05.06.2014;92.478569
AAPL;06.06.2014;92.224289
AAPL;09.06.2014;93.699997
AAPL;10.06.2014;94.25
AAPL;11.06.2014;93.860001
AAPL;12.06.2014;92.290001
AAPL;13.06.2014;91.279999
AAPL;16.06.2014;92.199997
AAPL;17.06.2014;92.080002
AAPL;18.06.2014;92.18
AAPL;19.06.2014;91.860001
AAPL;20.06.2014;90.910004
AAPL;23.06.2014;90.830002
AAPL;24.06.2014;90.279999
AAPL;25.06.2014;90.360001
AAPL;26.06.2014;90.900002
AAPL;27.06.2014;91.980003
AAPL;30.06.2014;92.93
AAPL;01.07.2014;93.519997
AAPL;02.07.2014;93.480003
AAPL;03.07.2014;94.029999
AAPL;07.07.2014;95.970001
AAPL;08.07.2014;95.349998
AAPL;09.07.2014;95.389999
AAPL;10.07.2014;95.040001
AAPL;11.07.2014;95.220001
AAPL;14.07.2014;96.449997
AAPL;15.07.2014;95.32
AAPL;16.07.2014;94.779999
AAPL;17.07.2014;93.089996
AAPL;18.07.2014;94.43
AAPL;21.07.2014;93.940002
AAPL;22.07.2014;94.720001
AAPL;23.07.2014;97.190002
AAPL;24.07.2014;97.029999
AAPL;25.07.2014;97.669998
AAPL;28.07.2014;99.019997
AAPL;29.07.2014;98.379997
AAPL;30.07.2014;98.150002
AAPL;31.07.2014;95.599998
AAPL;01.08.2014;96.129997
AAPL;04.08.2014;95.589996
AAPL;05.08.2014;95.120003
AAPL;06.08.2014;94.959999
AAPL;07.08.2014;94.480003
AAPL;08.08.2014;94.739998
AAPL;11.08.2014;95.989998
AAPL;12.08.2014;95.970001
AAPL;13.08.2014;97.239998
AAPL;14.08.2014;97.5
AAPL;15.08.2014;97.980003
AAPL;18.08.2014;99.160004
AAPL;19.08.2014;100.529999
AAPL;20.08.2014;100.57
AAPL;21.08.2014;100.580002
AAPL;22.08.2014;101.32
AAPL;25.08.2014;101.540001
AAPL;26.08.2014;100.889999
AAPL;27.08.2014;102.129997
AAPL;28.08.2014;102.25
AAPL;29.08.2014;102.5
AAPL;02.09.2014;103.300003
AAPL;03.09.2014;98.940002
AAPL;04.09.2014;98.120003
AAPL;05.09.2014;98.970001
AAPL;08.09.2014;98.360001
AAPL;09.09.2014;97.989998
AAPL;10.09.2014;101
AAPL;11.09.2014;101.43
AAPL;12.09.2014;101.660004
AAPL;15.09.2014;101.629997
AAPL;16.09.2014;100.860001
AAPL;17.09.2014;101.580002
AAPL;18.09.2014;101.790001
AAPL;19.09.2014;100.959999
AAPL;22.09.2014;101.059998
AAPL;23.09.2014;102.639999
AAPL;24.09.2014;101.75
AAPL;25.09.2014;97.870003
AAPL;26.09.2014;100.75
AAPL;29.09.2014;100.110001
AAPL;30.09.2014;100.75
AAPL;01.10.2014;99.18
AAPL;02.10.2014;99.900002
AAPL;03.10.2014;99.620003
AAPL;06.10.2014;99.620003
AAPL;07.10.2014;98.75
AAPL;08.10.2014;100.800003
AAPL;09.10.2014;101.019997
AAPL;10.10.2014;100.730003
AAPL;13.10.2014;99.809998
AAPL;14.10.2014;98.75
AAPL;15.10.2014;97.540001
AAPL;16.10.2014;96.260002
AAPL;17.10.2014;97.669998
AAPL;20.10.2014;99.760002
AAPL;21.10.2014;102.470001
AAPL;22.10.2014;102.989998
AAPL;23.10.2014;104.830002
AAPL;24.10.2014;105.220001
AAPL;27.10.2014;105.110001
AAPL;28.10.2014;106.739998
AAPL;29.10.2014;107.339996
AAPL;30.10.2014;106.980003
AAPL;31.10.2014;108
AAPL;03.11.2014;109.400002
AAPL;04.11.2014;108.599998
AAPL;05.11.2014;108.860001
AAPL;06.11.2014;108.699997
AAPL;07.11.2014;109.010002
AAPL;10.11.2014;108.830002
AAPL;11.11.2014;109.699997
AAPL;12.11.2014;111.25
AAPL;13.11.2014;112.82
AAPL;14.11.2014;114.18
AAPL;17.11.2014;113.989998
AAPL;18.11.2014;115.470001
AAPL;19.11.2014;114.669998
AAPL;20.11.2014;116.309998
AAPL;21.11.2014;116.470001
AAPL;24.11.2014;118.629997
AAPL;25.11.2014;117.599998
AAPL;26.11.2014;119
AAPL;28.11.2014;118.93
AAPL;01.12.2014;115.07
AAPL;02.12.2014;114.629997
AAPL;03.12.2014;115.93
AAPL;04.12.2014;115.489998
AAPL;05.12.2014;115
AAPL;08.12.2014;112.400002
AAPL;09.12.2014;114.120003
AAPL;10.12.2014;111.949997
AAPL;11.12.2014;111.620003
AAPL;12.12.2014;109.730003
AAPL;15.12.2014;108.230003
AAPL;16.12.2014;106.75
AAPL;17.12.2014;109.410004
AAPL;18.12.2014;112.650002
AAPL;19.12.2014;111.779999
AAPL;22.12.2014;112.940002
AAPL;23.12.2014;112.540001
AAPL;24.12.2014;112.010002
AAPL;26.12.2014;113.989998
AAPL;29.12.2014;113.910004
AAPL;30.12.2014;112.519997
AAPL;31.12.2014;110.379997
AAPL;02.01.2015;109.330002
AAPL;05.01.2015;106.25
AAPL;06.01.2015;106.260002
AAPL;07.01.2015;107.75
AAPL;08.01.2015;111.889999
AAPL;09.01.2015;112.010002
AAPL;12.01.2015;109.25
AAPL;13.01.2015;110.220001
AAPL;14.01.2015;109.800003
AAPL;15.01.2015;106.82
AAPL;16.01.2015;105.989998
AAPL;20.01.2015;108.720001
AAPL;21.01.2015;109.550003
AAPL;22.01.2015;112.400002
AAPL;23.01.2015;112.980003
AAPL;26.01.2015;113.099998
AAPL;27.01.2015;109.139999
AAPL;28.01.2015;115.309998
AAPL;29.01.2015;118.900002
AAPL;30.01.2015;117.160004
AAPL;02.02.2015;118.629997
AAPL;03.02.2015;118.650002
AAPL;04.02.2015;119.559998
AAPL;05.02.2015;119.940002
AAPL;06.02.2015;118.93
AAPL;09.02.2015;119.720001
AAPL;10.02.2015;122.019997
AAPL;11.02.2015;124.879997
AAPL;12.02.2015;126.459999
AAPL;13.02.2015;127.080002
AAPL;17.02.2015;127.830002
AAPL;18.02.2015;128.720001
AAPL;19.02.2015;128.449997
AAPL;20.02.2015;129.5
AAPL;23.02.2015;133
AAPL;24.02.2015;132.169998
AAPL;25.02.2015;128.789993
AAPL;26.02.2015;130.419998
AAPL;27.02.2015;128.460007
AAPL;02.03.2015;129.089996
AAPL;03.03.2015;129.360001
AAPL;04.03.2015;128.539993
AAPL;05.03.2015;126.410004
AAPL;06.03.2015;126.599998
AAPL;09.03.2015;127.139999
AAPL;10.03.2015;124.510002
AAPL;11.03.2015;122.239998
AAPL;12.03.2015;124.449997
AAPL;13.03.2015;123.589996
AAPL;16.03.2015;124.949997
AAPL;17.03.2015;127.040001
AAPL;18.03.2015;128.470001
AAPL;19.03.2015;127.5
AAPL;20.03.2015;125.900002
AAPL;23.03.2015;127.209999
AAPL;24.03.2015;126.690002
AAPL;25.03.2015;123.379997
AAPL;26.03.2015;124.239998
AAPL;27.03.2015;123.25
AAPL;30.03.2015;126.370003
AAPL;31.03.2015;124.43
AAPL;01.04.2015;124.25
AAPL;02.04.2015;125.32
AAPL;06.04.2015;127.349998
AAPL;07.04.2015;126.010002
AAPL;08.04.2015;125.599998
AAPL;09.04.2015;126.559998
AAPL;10.04.2015;127.099998
AAPL;13.04.2015;126.849998
AAPL;14.04.2015;126.300003
AAPL;15.04.2015;126.779999
AAPL;16.04.2015;126.169998
AAPL;17.04.2015;124.75
AAPL;20.04.2015;127.599998
AAPL;21.04.2015;126.910004
AAPL;22.04.2015;128.619995
AAPL;23.04.2015;129.669998
AAPL;24.04.2015;130.279999
AAPL;27.04.2015;132.649994
AAPL;28.04.2015;130.559998
AAPL;29.04.2015;128.639999
AAPL;30.04.2015;125.150002
AAPL;01.05.2015;128.949997
AAPL;04.05.2015;128.699997
AAPL;05.05.2015;125.800003
AAPL;06.05.2015;125.010002
AAPL;07.05.2015;125.260002
AAPL;08.05.2015;127.620003
AAPL;11.05.2015;126.32
AAPL;12.05.2015;125.870003
AAPL;13.05.2015;126.010002
AAPL;14.05.2015;128.949997
AAPL;15.05.2015;128.770004
AAPL;18.05.2015;130.190002
AAPL;19.05.2015;130.070007
AAPL;20.05.2015;130.059998
AAPL;21.05.2015;131.389999
AAPL;22.05.2015;132.539993
AAPL;26.05.2015;129.619995
AAPL;27.05.2015;132.039993
AAPL;28.05.2015;131.779999
AAPL;29.05.2015;130.279999
AAPL;01.06.2015;130.539993
AAPL;02.06.2015;129.960007
AAPL;03.06.2015;130.119995
AAPL;04.06.2015;129.360001
AAPL;05.06.2015;128.649994
AAPL;08.06.2015;127.800003
AAPL;09.06.2015;127.419998
AAPL;10.06.2015;128.880005
AAPL;11.06.2015;128.589996
AAPL;12.06.2015;127.169998
AAPL;15.06.2015;126.919998
AAPL;16.06.2015;127.599998
AAPL;17.06.2015;127.300003
AAPL;18.06.2015;127.879997
AAPL;19.06.2015;126.599998
AAPL;22.06.2015;127.610001
AAPL;23.06.2015;127.029999
AAPL;24.06.2015;128.110001
AAPL;25.06.2015;127.5
AAPL;26.06.2015;126.75
AAPL;29.06.2015;124.529999
AAPL;30.06.2015;125.43
AAPL;01.07.2015;126.599998
AAPL;02.07.2015;126.440002
AAPL;06.07.2015;126
AAPL;07.07.2015;125.690002
AAPL;08.07.2015;122.57
AAPL;09.07.2015;120.07
AAPL;10.07.2015;123.279999
AAPL;13.07.2015;125.660004
AAPL;14.07.2015;125.610001
AAPL;15.07.2015;126.82
AAPL;16.07.2015;128.509995
AAPL;17.07.2015;129.619995
AAPL;20.07.2015;132.070007
AAPL;21.07.2015;130.75
AAPL;22.07.2015;125.220001
AAPL;23.07.2015;125.160004
AAPL;24.07.2015;124.5
AAPL;27.07.2015;122.769997
AAPL;28.07.2015;123.379997
AAPL;29.07.2015;122.989998
AAPL;30.07.2015;122.370003
AAPL;31.07.2015;121.300003
AAPL;03.08.2015;118.440002
AAPL;04.08.2015;114.639999
AAPL;05.08.2015;115.400002
AAPL;06.08.2015;115.129997
AAPL;07.08.2015;115.519997
AAPL;10.08.2015;119.720001
AAPL;11.08.2015;113.489998
AAPL;12.08.2015;115.239998
AAPL;13.08.2015;115.150002
AAPL;14.08.2015;115.959999
AAPL;17.08.2015;117.160004
AAPL;18.08.2015;116.5
AAPL;19.08.2015;115.010002
AAPL;20.08.2015;112.650002
AAPL;21.08.2015;105.760002
AAPL;24.08.2015;103.120003
AAPL;25.08.2015;103.739998
AAPL;26.08.2015;109.690002
AAPL;27.08.2015;112.919998
AAPL;28.08.2015;113.290001
AAPL;31.08.2015;112.760002
AAPL;01.09.2015;107.720001
AAPL;02.09.2015;112.339996
AAPL;03.09.2015;110.370003
AAPL;04.09.2015;109.269997
AAPL;08.09.2015;112.309998
AAPL;09.09.2015;110.150002
AAPL;10.09.2015;112.57
AAPL;11.09.2015;114.209999
AAPL;14.09.2015;115.309998
AAPL;15.09.2015;116.279999
AAPL;16.09.2015;116.410004
AAPL;17.09.2015;113.919998
AAPL;18.09.2015;113.449997
AAPL;21.09.2015;115.209999
AAPL;22.09.2015;113.400002
AAPL;23.09.2015;114.32
AAPL;24.09.2015;115
AAPL;25.09.2015;114.709999
AAPL;28.09.2015;112.440002
AAPL;29.09.2015;109.059998
AAPL;30.09.2015;110.300003
AAPL;01.10.2015;109.580002
AAPL;02.10.2015;110.379997
AAPL;05.10.2015;110.779999
AAPL;06.10.2015;111.309998
AAPL;07.10.2015;110.779999
AAPL;08.10.2015;109.5
AAPL;09.10.2015;112.120003
AAPL;12.10.2015;111.599998
AAPL;13.10.2015;111.790001
AAPL;14.10.2015;110.209999
AAPL;15.10.2015;111.860001
AAPL;16.10.2015;111.040001
AAPL;19.10.2015;111.730003
AAPL;20.10.2015;113.769997
AAPL;21.10.2015;113.760002
AAPL;22.10.2015;115.5
AAPL;23.10.2015;119.080002
AAPL;26.10.2015;115.279999
AAPL;27.10.2015;114.550003
AAPL;28.10.2015;119.269997
AAPL;29.10.2015;120.529999
AAPL;30.10.2015;119.5
AAPL;02.11.2015;121.18
AAPL;03.11.2015;122.57
AAPL;04.11.2015;122
AAPL;05.11.2015;120.919998
AAPL;06.11.2015;121.059998
AAPL;09.11.2015;120.57
AAPL;10.11.2015;116.769997
AAPL;11.11.2015;116.110001
AAPL;12.11.2015;115.720001
AAPL;13.11.2015;112.339996
AAPL;16.11.2015;114.18
AAPL;17.11.2015;113.690002
AAPL;18.11.2015;117.290001
AAPL;19.11.2015;118.779999
AAPL;20.11.2015;119.300003
AAPL;23.11.2015;117.75
AAPL;24.11.2015;118.879997
AAPL;25.11.2015;118.029999
AAPL;27.11.2015;117.809998
AAPL;30.11.2015;118.300003
AAPL;01.12.2015;117.339996
AAPL;02.12.2015;116.279999
AAPL;03.12.2015;115.199997
AAPL;04.12.2015;119.029999
AAPL;07.12.2015;118.279999
AAPL;08.12.2015;118.230003
AAPL;09.12.2015;115.620003
AAPL;10.12.2015;116.169998
AAPL;11.12.2015;113.18
AAPL;14.12.2015;112.480003
AAPL;15.12.2015;110.489998
AAPL;16.12.2015;111.339996
AAPL;17.12.2015;108.980003
AAPL;18.12.2015;106.029999
AAPL;21.12.2015;107.330002
AAPL;22.12.2015;107.230003
AAPL;23.12.2015;108.610001
AAPL;24.12.2015;108.029999
AAPL;28.12.2015;106.82
AAPL;29.12.2015;108.739998
AAPL;30.12.2015;107.32
AAPL;31.12.2015;105.260002
AAPL;04.01.2016;105.349998
AAPL;05.01.2016;102.709999
AAPL;06.01.2016;100.699997
AAPL;07.01.2016;96.449997
AAPL;08.01.2016;96.959999
AAPL;11.01.2016;98.529999
AAPL;12.01.2016;99.959999
AAPL;13.01.2016;97.389999
AAPL;14.01.2016;99.519997
AAPL;15.01.2016;97.129997
AAPL;19.01.2016;96.660004
AAPL;20.01.2016;96.790001
AAPL;21.01.2016;96.300003
AAPL;22.01.2016;101.419998
AAPL;25.01.2016;99.440002
AAPL;26.01.2016;99.989998
AAPL;27.01.2016;93.419998
AAPL;28.01.2016;94.089996
AAPL;29.01.2016;97.339996
AAPL;01.02.2016;96.43
AAPL;02.02.2016;94.480003
AAPL;03.02.2016;96.349998
AAPL;04.02.2016;96.599998
AAPL;05.02.2016;94.019997
AAPL;08.02.2016;95.010002
AAPL;09.02.2016;94.989998
AAPL;10.02.2016;94.269997
AAPL;11.02.2016;93.699997
AAPL;12.02.2016;93.989998
AAPL;16.02.2016;96.639999
AAPL;17.02.2016;98.120003
AAPL;18.02.2016;96.260002
AAPL;19.02.2016;96.040001
AAPL;22.02.2016;96.879997
AAPL;23.02.2016;94.690002
AAPL;24.02.2016;96.099998
AAPL;25.02.2016;96.760002
AAPL;26.02.2016;96.910004
AAPL;29.02.2016;96.690002
AAPL;01.03.2016;100.529999
AAPL;02.03.2016;100.75
AAPL;03.03.2016;101.5
AAPL;04.03.2016;103.010002
AAPL;07.03.2016;101.870003
AAPL;08.03.2016;101.029999
AAPL;09.03.2016;101.120003
AAPL;10.03.2016;101.169998
AAPL;11.03.2016;102.260002
AAPL;14.03.2016;102.519997
AAPL;15.03.2016;104.580002
AAPL;16.03.2016;105.970001
AAPL;17.03.2016;105.800003
AAPL;18.03.2016;105.919998
AAPL;21.03.2016;105.910004
AAPL;22.03.2016;106.720001
AAPL;23.03.2016;106.129997
AAPL;24.03.2016;105.669998
AAPL;28.03.2016;105.190002
AAPL;29.03.2016;107.68
AAPL;30.03.2016;109.559998
AAPL;31.03.2016;108.989998
AAPL;01.04.2016;109.989998
AAPL;04.04.2016;111.120003
AAPL;05.04.2016;109.809998
AAPL;06.04.2016;110.959999
AAPL;07.04.2016;108.540001
AAPL;08.04.2016;108.660004
AAPL;11.04.2016;109.019997
AAPL;12.04.2016;110.440002
AAPL;13.04.2016;112.040001
AAPL;14.04.2016;112.099998
AAPL;15.04.2016;109.849998
AAPL;18.04.2016;107.480003
AAPL;19.04.2016;106.910004
AAPL;20.04.2016;107.129997
AAPL;21.04.2016;105.970001
AAPL;22.04.2016;105.68
AAPL;25.04.2016;105.080002
AAPL;26.04.2016;104.349998
AAPL;27.04.2016;97.82
AAPL;28.04.2016;94.830002
AAPL;29.04.2016;93.739998
AAPL;02.05.2016;93.639999
AAPL;03.05.2016;95.18
AAPL;04.05.2016;94.190002
AAPL;05.05.2016;93.239998
AAPL;06.05.2016;92.720001
AAPL;09.05.2016;92.790001
AAPL;10.05.2016;93.419998
AAPL;11.05.2016;92.510002
AAPL;12.05.2016;90.339996
AAPL;13.05.2016;90.519997
AAPL;16.05.2016;93.879997
AAPL;17.05.2016;93.489998
AAPL;18.05.2016;94.559998
AAPL;19.05.2016;94.199997
AAPL;20.05.2016;95.220001
AAPL;23.05.2016;96.43
AAPL;24.05.2016;97.900002
AAPL;25.05.2016;99.620003
AAPL;26.05.2016;100.410004
AAPL;27.05.2016;100.349998
AAPL;31.05.2016;99.860001
AAPL;01.06.2016;98.459999
AAPL;02.06.2016;97.720001
AAPL;03.06.2016;97.919998
AAPL;06.06.2016;98.629997
AAPL;07.06.2016;99.029999
AAPL;08.06.2016;98.940002
AAPL;09.06.2016;99.650002
AAPL;10.06.2016;98.830002
AAPL;13.06.2016;97.339996
AAPL;14.06.2016;97.459999
AAPL;15.06.2016;97.139999
AAPL;16.06.2016;97.550003
AAPL;17.06.2016;95.330002
AAPL;20.06.2016;95.099998
AAPL;21.06.2016;95.910004
AAPL;22.06.2016;95.550003
AAPL;23.06.2016;96.099998
AAPL;24.06.2016;93.400002
AAPL;27.06.2016;92.040001
AAPL;28.06.2016;93.589996
AAPL;29.06.2016;94.400002
AAPL;30.06.2016;95.599998
AAPL;01.07.2016;95.889999
AAPL;05.07.2016;94.989998
AAPL;06.07.2016;95.529999
AAPL;07.07.2016;95.940002
AAPL;08.07.2016;96.68
AAPL;11.07.2016;96.980003
AAPL;12.07.2016;97.419998
AAPL;13.07.2016;96.870003
AAPL;14.07.2016;98.790001
AAPL;15.07.2016;98.779999
AAPL;18.07.2016;99.830002
AAPL;19.07.2016;99.870003
AAPL;20.07.2016;99.959999
AAPL;21.07.2016;99.43
AAPL;22.07.2016;98.660004
AAPL;25.07.2016;97.339996
AAPL;26.07.2016;96.669998
AAPL;27.07.2016;102.949997
AAPL;28.07.2016;104.339996
AAPL;29.07.2016;104.209999
AAPL;01.08.2016;106.050003
AAPL;02.08.2016;104.480003
AAPL;03.08.2016;105.790001
AAPL;04.08.2016;105.870003
AAPL;05.08.2016;107.480003
AAPL;08.08.2016;108.370003
AAPL;09.08.2016;108.809998
AAPL;10.08.2016;108
AAPL;11.08.2016;107.93
AAPL;12.08.2016;108.18
AAPL;15.08.2016;109.480003
AAPL;16.08.2016;109.379997
AAPL;17.08.2016;109.220001
AAPL;18.08.2016;109.080002
AAPL;19.08.2016;109.360001
AAPL;22.08.2016;108.510002
AAPL;23.08.2016;108.849998
